year,month,station
1975.0,4.0,cambridge
1975.0,5.0,cambridge
1975.0,6.0,cambridge
1975.0,7.0,cambridge
1975.0,8.0,cambridge
1975.0,9.0,cambridge
1975.0,10.0,cambridge
1975.0,11.0,cambridge
1975.0,12.0,cambridge
1976.0,1.0,cambridge
1976.0,2.0,cambridge
1976.0,3.0,cambridge
1976.0,4.0,cambridge
1976.0,5.0,cambridge
1976.0,6.0,cambridge
1976.0,7.0,cambridge
1976.0,8.0,cambridge
1976.0,9.0,cambridge
1976.0,10.0,cambridge
1976.0,11.0,cambridge
1976.0,12.0,cambridge
1977.0,1.0,cambridge
1977.0,2.0,cambridge
1977.0,3.0,cambridge
1977.0,4.0,cambridge
1977.0,5.0,cambridge
1977.0,6.0,cambridge
1977.0,7.0,cambridge
1977.0,8.0,cambridge
1977.0,9.0,cambridge
1977.0,10.0,cambridge
1977.0,11.0,cambridge
1977.0,12.0,cambridge
1978.0,1.0,cambridge
1978.0,2.0,cambridge
1978.0,3.0,cambridge
1978.0,4.0,cambridge
1978.0,5.0,cambridge
1978.0,6.0,cambridge
1978.0,7.0,cambridge
1978.0,8.0,cambridge
1978.0,9.0,cambridge
1978.0,10.0,cambridge
1978.0,11.0,cambridge
1978.0,12.0,cambridge
1979.0,1.0,cambridge
1979.0,2.0,cambridge
1979.0,3.0,cambridge
1979.0,4.0,cambridge
1979.0,5.0,cambridge
1979.0,6.0,cambridge
1979.0,7.0,cambridge
1979.0,8.0,cambridge
1979.0,9.0,cambridge
1979.0,10.0,cambridge
1979.0,11.0,cambridge
1979.0,12.0,cambridge
1980.0,1.0,cambridge
1980.0,2.0,cambridge
1980.0,3.0,cambridge
1980.0,4.0,cambridge
1980.0,5.0,cambridge
1980.0,6.0,cambridge
1980.0,7.0,cambridge
1980.0,8.0,cambridge
1980.0,9.0,cambridge
1980.0,10.0,cambridge
1980.0,11.0,cambridge
1980.0,12.0,cambridge
1981.0,1.0,cambridge
1981.0,2.0,cambridge
1981.0,3.0,cambridge
1981.0,4.0,cambridge
1981.0,5.0,cambridge
1981.0,6.0,cambridge
1981.0,7.0,cambridge
1981.0,8.0,cambridge
1981.0,9.0,cambridge
1981.0,10.0,cambridge
1981.0,11.0,cambridge
1981.0,12.0,cambridge
1982.0,1.0,cambridge
1982.0,2.0,cambridge
1982.0,3.0,cambridge
1982.0,4.0,cambridge
1982.0,5.0,cambridge
1982.0,6.0,cambridge
1982.0,7.0,cambridge
1982.0,8.0,cambridge
1982.0,9.0,cambridge
1982.0,10.0,cambridge
1982.0,11.0,cambridge
1982.0,12.0,cambridge
1983.0,1.0,cambridge
1983.0,2.0,cambridge
1983.0,3.0,cambridge
1983.0,4.0,cambridge
1983.0,5.0,cambridge
1983.0,6.0,cambridge
1983.0,7.0,cambridge
1983.0,8.0,cambridge
1983.0,9.0,cambridge
1983.0,10.0,cambridge
1983.0,11.0,cambridge
1983.0,12.0,cambridge
1984.0,1.0,cambridge
1984.0,2.0,cambridge
1984.0,3.0,cambridge
1984.0,4.0,cambridge
1984.0,5.0,cambridge
1984.0,6.0,cambridge
1984.0,7.0,cambridge
1984.0,8.0,cambridge
1984.0,9.0,cambridge
1984.0,10.0,cambridge
1984.0,11.0,cambridge
1984.0,12.0,cambridge
1985.0,1.0,cambridge
1985.0,2.0,cambridge
1985.0,3.0,cambridge
1985.0,4.0,cambridge
1985.0,5.0,cambridge
1985.0,6.0,cambridge
1985.0,7.0,cambridge
1985.0,8.0,cambridge
1985.0,9.0,cambridge
1985.0,10.0,cambridge
1985.0,11.0,cambridge
1985.0,12.0,cambridge
1986.0,1.0,cambridge
1986.0,2.0,cambridge
1986.0,3.0,cambridge
1986.0,4.0,cambridge
1986.0,5.0,cambridge
1986.0,6.0,cambridge
1986.0,7.0,cambridge
1986.0,8.0,cambridge
1986.0,9.0,cambridge
1986.0,10.0,cambridge
1986.0,11.0,cambridge
1986.0,12.0,cambridge
1987.0,1.0,cambridge
1987.0,2.0,cambridge
1987.0,3.0,cambridge
1987.0,4.0,cambridge
1987.0,5.0,cambridge
1987.0,6.0,cambridge
1987.0,7.0,cambridge
1987.0,8.0,cambridge
1987.0,9.0,cambridge
1987.0,10.0,cambridge
1987.0,11.0,cambridge
1987.0,12.0,cambridge
1988.0,1.0,cambridge
1988.0,2.0,cambridge
1988.0,3.0,cambridge
1988.0,4.0,cambridge
1988.0,5.0,cambridge
1988.0,6.0,cambridge
1988.0,7.0,cambridge
1988.0,8.0,cambridge
1988.0,9.0,cambridge
1988.0,10.0,cambridge
1988.0,11.0,cambridge
1988.0,12.0,cambridge
1989.0,1.0,cambridge
1989.0,2.0,cambridge
1989.0,3.0,cambridge
1989.0,4.0,cambridge
1989.0,5.0,cambridge
1989.0,6.0,cambridge
1989.0,7.0,cambridge
1989.0,8.0,cambridge
1989.0,9.0,cambridge
1989.0,10.0,cambridge
1989.0,11.0,cambridge
1989.0,12.0,cambridge
1990.0,1.0,cambridge
1990.0,2.0,cambridge
1990.0,3.0,cambridge
1990.0,4.0,cambridge
1990.0,5.0,cambridge
1990.0,6.0,cambridge
1990.0,7.0,cambridge
1990.0,8.0,cambridge
1990.0,9.0,cambridge
1990.0,10.0,cambridge
1990.0,11.0,cambridge
1990.0,12.0,cambridge
1991.0,1.0,cambridge
1991.0,2.0,cambridge
1991.0,3.0,cambridge
1991.0,4.0,cambridge
1991.0,5.0,cambridge
1991.0,6.0,cambridge
1991.0,7.0,cambridge
1991.0,8.0,cambridge
1991.0,9.0,cambridge
1991.0,10.0,cambridge
1991.0,11.0,cambridge
1991.0,12.0,cambridge
1992.0,1.0,cambridge
1992.0,2.0,cambridge
1992.0,3.0,cambridge
1992.0,4.0,cambridge
1992.0,5.0,cambridge
1992.0,6.0,cambridge
1992.0,7.0,cambridge
1992.0,8.0,cambridge
1992.0,9.0,cambridge
1992.0,10.0,cambridge
1992.0,11.0,cambridge
1992.0,12.0,cambridge
1993.0,1.0,cambridge
1993.0,2.0,cambridge
1993.0,3.0,cambridge
1993.0,4.0,cambridge
1993.0,5.0,cambridge
1993.0,6.0,cambridge
1993.0,7.0,cambridge
1993.0,8.0,cambridge
1993.0,9.0,cambridge
1993.0,10.0,cambridge
1993.0,11.0,cambridge
1993.0,12.0,cambridge
1994.0,1.0,cambridge
1994.0,2.0,cambridge
1994.0,3.0,cambridge
1994.0,4.0,cambridge
1994.0,5.0,cambridge
1994.0,6.0,cambridge
1994.0,7.0,cambridge
1994.0,8.0,cambridge
1994.0,9.0,cambridge
1994.0,10.0,cambridge
1994.0,11.0,cambridge
1994.0,12.0,cambridge
1995.0,1.0,cambridge
1995.0,2.0,cambridge
1995.0,3.0,cambridge
1995.0,4.0,cambridge
1995.0,5.0,cambridge
1995.0,6.0,cambridge
1995.0,7.0,cambridge
1995.0,8.0,cambridge
1995.0,9.0,cambridge
1995.0,10.0,cambridge
1995.0,11.0,cambridge
1995.0,12.0,cambridge
1996.0,1.0,cambridge
1996.0,2.0,cambridge
1996.0,3.0,cambridge
1996.0,4.0,cambridge
1996.0,5.0,cambridge
1996.0,6.0,cambridge
1996.0,7.0,cambridge
1996.0,8.0,cambridge
1996.0,9.0,cambridge
1996.0,10.0,cambridge
1996.0,11.0,cambridge
1996.0,12.0,cambridge
1997.0,1.0,cambridge
1997.0,2.0,cambridge
1997.0,3.0,cambridge
1997.0,4.0,cambridge
1997.0,5.0,cambridge
1997.0,6.0,cambridge
1997.0,7.0,cambridge
1997.0,8.0,cambridge
1997.0,9.0,cambridge
1997.0,10.0,cambridge
1997.0,11.0,cambridge
1997.0,12.0,cambridge
1998.0,1.0,cambridge
1998.0,2.0,cambridge
1998.0,3.0,cambridge
1998.0,4.0,cambridge
1998.0,5.0,cambridge
1998.0,6.0,cambridge
1998.0,7.0,cambridge
1998.0,8.0,cambridge
1998.0,9.0,cambridge
1998.0,10.0,cambridge
1998.0,11.0,cambridge
1998.0,12.0,cambridge
1999.0,1.0,cambridge
1999.0,2.0,cambridge
1999.0,3.0,cambridge
1999.0,4.0,cambridge
1999.0,5.0,cambridge
1999.0,6.0,cambridge
1999.0,7.0,cambridge
1999.0,8.0,cambridge
1999.0,9.0,cambridge
1999.0,10.0,cambridge
1999.0,11.0,cambridge
1999.0,12.0,cambridge
2000.0,1.0,cambridge
2000.0,2.0,cambridge
2000.0,3.0,cambridge
2000.0,4.0,cambridge
2000.0,5.0,cambridge
2000.0,6.0,cambridge
2000.0,7.0,cambridge
2000.0,8.0,cambridge
2000.0,9.0,cambridge
2000.0,10.0,cambridge
2000.0,11.0,cambridge
2000.0,12.0,cambridge
2001.0,1.0,cambridge
2001.0,2.0,cambridge
2001.0,3.0,cambridge
2001.0,4.0,cambridge
2001.0,5.0,cambridge
2001.0,6.0,cambridge
2001.0,7.0,cambridge
2001.0,8.0,cambridge
2001.0,9.0,cambridge
2001.0,10.0,cambridge
2001.0,11.0,cambridge
2001.0,12.0,cambridge
2002.0,1.0,cambridge
2002.0,2.0,cambridge
2002.0,3.0,cambridge
2002.0,4.0,cambridge
2002.0,5.0,cambridge
2002.0,6.0,cambridge
2002.0,7.0,cambridge
2002.0,8.0,cambridge
2002.0,9.0,cambridge
2002.0,10.0,cambridge
2002.0,11.0,cambridge
2002.0,12.0,cambridge
2003.0,1.0,cambridge
2003.0,2.0,cambridge
2003.0,3.0,cambridge
2003.0,4.0,cambridge
2003.0,5.0,cambridge
2003.0,6.0,cambridge
2003.0,7.0,cambridge
2003.0,8.0,cambridge
2003.0,9.0,cambridge
2003.0,10.0,cambridge
2003.0,11.0,cambridge
2003.0,12.0,cambridge
2004.0,1.0,cambridge
2004.0,2.0,cambridge
2004.0,3.0,cambridge
2004.0,4.0,cambridge
2004.0,5.0,cambridge
2004.0,6.0,cambridge
2004.0,7.0,cambridge
2004.0,8.0,cambridge
2004.0,9.0,cambridge
2004.0,10.0,cambridge
2004.0,11.0,cambridge
2004.0,12.0,cambridge
2005.0,1.0,cambridge
2005.0,2.0,cambridge
2005.0,3.0,cambridge
2005.0,4.0,cambridge
2005.0,5.0,cambridge
2005.0,6.0,cambridge
2005.0,7.0,cambridge
2005.0,8.0,cambridge
2005.0,9.0,cambridge
2005.0,10.0,cambridge
2005.0,11.0,cambridge
2005.0,12.0,cambridge
2006.0,1.0,cambridge
2006.0,2.0,cambridge
2006.0,3.0,cambridge
2006.0,4.0,cambridge
2006.0,5.0,cambridge
2006.0,6.0,cambridge
2006.0,7.0,cambridge
2006.0,8.0,cambridge
2006.0,9.0,cambridge
2006.0,10.0,cambridge
2006.0,11.0,cambridge
2006.0,12.0,cambridge
2007.0,1.0,cambridge
2007.0,2.0,cambridge
2007.0,3.0,cambridge
2007.0,4.0,cambridge
2007.0,5.0,cambridge
2007.0,6.0,cambridge
2007.0,7.0,cambridge
2007.0,8.0,cambridge
2007.0,9.0,cambridge
2007.0,10.0,cambridge
2007.0,11.0,cambridge
2007.0,12.0,cambridge
2008.0,1.0,cambridge
2008.0,2.0,cambridge
2008.0,3.0,cambridge
2008.0,4.0,cambridge
2008.0,5.0,cambridge
2008.0,6.0,cambridge
2008.0,7.0,cambridge
2008.0,8.0,cambridge
2008.0,9.0,cambridge
2008.0,10.0,cambridge
2008.0,11.0,cambridge
2008.0,12.0,cambridge
2009.0,1.0,cambridge
2009.0,2.0,cambridge
2009.0,3.0,cambridge
2009.0,4.0,cambridge
2009.0,5.0,cambridge
2009.0,6.0,cambridge
2009.0,7.0,cambridge
2009.0,8.0,cambridge
2009.0,9.0,cambridge
2009.0,10.0,cambridge
2009.0,11.0,cambridge
2009.0,12.0,cambridge
2010.0,1.0,cambridge
2010.0,2.0,cambridge
2010.0,3.0,cambridge
2010.0,4.0,cambridge
2010.0,5.0,cambridge
2010.0,6.0,cambridge
2010.0,7.0,cambridge
2010.0,8.0,cambridge
2010.0,9.0,cambridge
2010.0,10.0,cambridge
2010.0,11.0,cambridge
2010.0,12.0,cambridge
2011.0,1.0,cambridge
2011.0,2.0,cambridge
2011.0,3.0,cambridge
2011.0,4.0,cambridge
2011.0,5.0,cambridge
2011.0,6.0,cambridge
2011.0,7.0,cambridge
2011.0,8.0,cambridge
2011.0,9.0,cambridge
2011.0,10.0,cambridge
2011.0,11.0,cambridge
2011.0,12.0,cambridge
2012.0,1.0,cambridge
2012.0,2.0,cambridge
2012.0,3.0,cambridge
2012.0,4.0,cambridge
2012.0,5.0,cambridge
2012.0,6.0,cambridge
2012.0,7.0,cambridge
2012.0,8.0,cambridge
2012.0,9.0,cambridge
2012.0,10.0,cambridge
2012.0,11.0,cambridge
2012.0,12.0,cambridge
2013.0,1.0,cambridge
2013.0,2.0,cambridge
2013.0,3.0,cambridge
2013.0,4.0,cambridge
2013.0,5.0,cambridge
2013.0,6.0,cambridge
2013.0,7.0,cambridge
2013.0,8.0,cambridge
2013.0,9.0,cambridge
2013.0,10.0,cambridge
2013.0,11.0,cambridge
2013.0,12.0,cambridge
2014.0,1.0,cambridge
2014.0,2.0,cambridge
2014.0,3.0,cambridge
2014.0,4.0,cambridge
2014.0,5.0,cambridge
2014.0,6.0,cambridge
2014.0,7.0,cambridge
2014.0,8.0,cambridge
2014.0,9.0,cambridge
2014.0,10.0,cambridge
2014.0,11.0,cambridge
2014.0,12.0,cambridge
2015.0,1.0,cambridge
2015.0,2.0,cambridge
2015.0,3.0,cambridge
2015.0,4.0,cambridge
2015.0,5.0,cambridge
2015.0,6.0,cambridge
2015.0,7.0,cambridge
2015.0,8.0,cambridge
2015.0,9.0,cambridge
2015.0,10.0,cambridge
2015.0,11.0,cambridge
2015.0,12.0,cambridge
2016.0,1.0,cambridge
2016.0,2.0,cambridge
2016.0,3.0,cambridge
2016.0,4.0,cambridge
2016.0,5.0,cambridge
2016.0,6.0,cambridge
2016.0,7.0,cambridge
2016.0,8.0,cambridge
2016.0,9.0,cambridge
2016.0,10.0,cambridge
2016.0,11.0,cambridge
2016.0,12.0,cambridge
2017.0,1.0,cambridge
2017.0,2.0,cambridge
2017.0,3.0,cambridge
2017.0,4.0,cambridge
2017.0,5.0,cambridge
2017.0,6.0,cambridge
2017.0,7.0,cambridge
2017.0,8.0,cambridge
2017.0,9.0,cambridge
2017.0,10.0,cambridge
2017.0,11.0,cambridge
2017.0,12.0,cambridge
2018.0,1.0,cambridge
2018.0,2.0,cambridge
2018.0,3.0,cambridge
2018.0,4.0,cambridge
2018.0,5.0,cambridge
2018.0,6.0,cambridge
2018.0,7.0,cambridge
2018.0,8.0,cambridge
2018.0,9.0,cambridge
2018.0,10.0,cambridge
2018.0,11.0,cambridge
2018.0,12.0,cambridge
2019.0,1.0,cambridge
2019.0,2.0,cambridge
2019.0,3.0,cambridge
2019.0,4.0,cambridge
2019.0,5.0,cambridge
2019.0,6.0,cambridge
2019.0,7.0,cambridge
2019.0,8.0,cambridge
2019.0,9.0,cambridge
2019.0,10.0,cambridge
2019.0,11.0,cambridge
2019.0,12.0,cambridge
2020.0,1.0,cambridge
2020.0,2.0,cambridge
2020.0,3.0,cambridge
2020.0,4.0,cambridge
2020.0,5.0,cambridge
2020.0,6.0,cambridge
1977.0,9.0,cardiff
1977.0,10.0,cardiff
1977.0,11.0,cardiff
1977.0,12.0,cardiff
1978.0,1.0,cardiff
1978.0,2.0,cardiff
1978.0,3.0,cardiff
1978.0,4.0,cardiff
1978.0,5.0,cardiff
1978.0,6.0,cardiff
1978.0,7.0,cardiff
1978.0,8.0,cardiff
1978.0,9.0,cardiff
1978.0,10.0,cardiff
1978.0,11.0,cardiff
1978.0,12.0,cardiff
1979.0,1.0,cardiff
1979.0,2.0,cardiff
1979.0,3.0,cardiff
1979.0,4.0,cardiff
1979.0,5.0,cardiff
1979.0,6.0,cardiff
1979.0,7.0,cardiff
1979.0,8.0,cardiff
1979.0,9.0,cardiff
1979.0,10.0,cardiff
1979.0,11.0,cardiff
1979.0,12.0,cardiff
1980.0,1.0,cardiff
1980.0,2.0,cardiff
1980.0,3.0,cardiff
1980.0,4.0,cardiff
1980.0,5.0,cardiff
1980.0,6.0,cardiff
1980.0,7.0,cardiff
1980.0,8.0,cardiff
1980.0,9.0,cardiff
1980.0,10.0,cardiff
1980.0,11.0,cardiff
1980.0,12.0,cardiff
1981.0,1.0,cardiff
1981.0,2.0,cardiff
1981.0,3.0,cardiff
1981.0,4.0,cardiff
1981.0,5.0,cardiff
1981.0,6.0,cardiff
1981.0,7.0,cardiff
1981.0,8.0,cardiff
1981.0,9.0,cardiff
1981.0,10.0,cardiff
1981.0,11.0,cardiff
1981.0,12.0,cardiff
1982.0,1.0,cardiff
1982.0,2.0,cardiff
1982.0,3.0,cardiff
1982.0,4.0,cardiff
1982.0,5.0,cardiff
1982.0,6.0,cardiff
1982.0,7.0,cardiff
1982.0,8.0,cardiff
1982.0,9.0,cardiff
1982.0,10.0,cardiff
1982.0,11.0,cardiff
1982.0,12.0,cardiff
1983.0,1.0,cardiff
1983.0,2.0,cardiff
1983.0,3.0,cardiff
1983.0,4.0,cardiff
1983.0,5.0,cardiff
1983.0,6.0,cardiff
1983.0,7.0,cardiff
1983.0,8.0,cardiff
1983.0,9.0,cardiff
1983.0,10.0,cardiff
1983.0,11.0,cardiff
1983.0,12.0,cardiff
1984.0,1.0,cardiff
1984.0,2.0,cardiff
1984.0,3.0,cardiff
1984.0,4.0,cardiff
1984.0,5.0,cardiff
1984.0,6.0,cardiff
1984.0,7.0,cardiff
1984.0,8.0,cardiff
1984.0,9.0,cardiff
1984.0,10.0,cardiff
1984.0,11.0,cardiff
1984.0,12.0,cardiff
1985.0,1.0,cardiff
1985.0,2.0,cardiff
1985.0,3.0,cardiff
1985.0,4.0,cardiff
1985.0,5.0,cardiff
1985.0,6.0,cardiff
1985.0,7.0,cardiff
1985.0,8.0,cardiff
1985.0,9.0,cardiff
1985.0,10.0,cardiff
1985.0,11.0,cardiff
1985.0,12.0,cardiff
1986.0,1.0,cardiff
1986.0,2.0,cardiff
1986.0,3.0,cardiff
1986.0,4.0,cardiff
1986.0,5.0,cardiff
1986.0,6.0,cardiff
1986.0,7.0,cardiff
1986.0,8.0,cardiff
1986.0,9.0,cardiff
1986.0,10.0,cardiff
1986.0,11.0,cardiff
1986.0,12.0,cardiff
1987.0,1.0,cardiff
1987.0,2.0,cardiff
1987.0,3.0,cardiff
1987.0,4.0,cardiff
1987.0,5.0,cardiff
1987.0,6.0,cardiff
1987.0,7.0,cardiff
1987.0,8.0,cardiff
1987.0,9.0,cardiff
1987.0,10.0,cardiff
1987.0,11.0,cardiff
1987.0,12.0,cardiff
1988.0,1.0,cardiff
1988.0,2.0,cardiff
1988.0,3.0,cardiff
1988.0,4.0,cardiff
1988.0,5.0,cardiff
1988.0,6.0,cardiff
1988.0,7.0,cardiff
1988.0,8.0,cardiff
1988.0,9.0,cardiff
1988.0,10.0,cardiff
1988.0,11.0,cardiff
1988.0,12.0,cardiff
1989.0,1.0,cardiff
1989.0,2.0,cardiff
1989.0,3.0,cardiff
1989.0,4.0,cardiff
1989.0,5.0,cardiff
1989.0,6.0,cardiff
1989.0,7.0,cardiff
1989.0,8.0,cardiff
1989.0,9.0,cardiff
1989.0,10.0,cardiff
1989.0,11.0,cardiff
1989.0,12.0,cardiff
1990.0,1.0,cardiff
1990.0,2.0,cardiff
1990.0,3.0,cardiff
1990.0,4.0,cardiff
1990.0,5.0,cardiff
1990.0,6.0,cardiff
1990.0,7.0,cardiff
1990.0,8.0,cardiff
1990.0,9.0,cardiff
1990.0,10.0,cardiff
1990.0,11.0,cardiff
1990.0,12.0,cardiff
1991.0,1.0,cardiff
1991.0,2.0,cardiff
1991.0,3.0,cardiff
1991.0,4.0,cardiff
1991.0,5.0,cardiff
1991.0,6.0,cardiff
1991.0,7.0,cardiff
1991.0,8.0,cardiff
1991.0,9.0,cardiff
1991.0,10.0,cardiff
1991.0,11.0,cardiff
1991.0,12.0,cardiff
1992.0,1.0,cardiff
1992.0,2.0,cardiff
1992.0,3.0,cardiff
1992.0,4.0,cardiff
1992.0,5.0,cardiff
1992.0,6.0,cardiff
1992.0,7.0,cardiff
1992.0,8.0,cardiff
1992.0,9.0,cardiff
1992.0,10.0,cardiff
1992.0,11.0,cardiff
1992.0,12.0,cardiff
1993.0,1.0,cardiff
1993.0,2.0,cardiff
1993.0,3.0,cardiff
1993.0,4.0,cardiff
1993.0,5.0,cardiff
1993.0,6.0,cardiff
1993.0,7.0,cardiff
1993.0,8.0,cardiff
1993.0,9.0,cardiff
1993.0,10.0,cardiff
1993.0,11.0,cardiff
1993.0,12.0,cardiff
1994.0,1.0,cardiff
1994.0,2.0,cardiff
1994.0,3.0,cardiff
1994.0,4.0,cardiff
1994.0,5.0,cardiff
1994.0,6.0,cardiff
1994.0,7.0,cardiff
1994.0,8.0,cardiff
1994.0,9.0,cardiff
1994.0,10.0,cardiff
1994.0,11.0,cardiff
1994.0,12.0,cardiff
1995.0,1.0,cardiff
1995.0,2.0,cardiff
1995.0,3.0,cardiff
1995.0,4.0,cardiff
1995.0,5.0,cardiff
1995.0,6.0,cardiff
1995.0,7.0,cardiff
1995.0,8.0,cardiff
1995.0,9.0,cardiff
1995.0,10.0,cardiff
1995.0,11.0,cardiff
1995.0,12.0,cardiff
1996.0,1.0,cardiff
1996.0,2.0,cardiff
1996.0,3.0,cardiff
1996.0,4.0,cardiff
1996.0,5.0,cardiff
1996.0,6.0,cardiff
1996.0,7.0,cardiff
1996.0,8.0,cardiff
1996.0,9.0,cardiff
1996.0,10.0,cardiff
1996.0,11.0,cardiff
1996.0,12.0,cardiff
1997.0,1.0,cardiff
1997.0,2.0,cardiff
1997.0,3.0,cardiff
1997.0,4.0,cardiff
1997.0,5.0,cardiff
1997.0,6.0,cardiff
1997.0,7.0,cardiff
1997.0,8.0,cardiff
1997.0,9.0,cardiff
1997.0,10.0,cardiff
1997.0,11.0,cardiff
1997.0,12.0,cardiff
1998.0,1.0,cardiff
1998.0,2.0,cardiff
1998.0,3.0,cardiff
1998.0,4.0,cardiff
1998.0,5.0,cardiff
1998.0,6.0,cardiff
1998.0,7.0,cardiff
1998.0,8.0,cardiff
1998.0,9.0,cardiff
1998.0,10.0,cardiff
1998.0,11.0,cardiff
1998.0,12.0,cardiff
1999.0,1.0,cardiff
1999.0,2.0,cardiff
1999.0,3.0,cardiff
1999.0,4.0,cardiff
1999.0,5.0,cardiff
1999.0,6.0,cardiff
1999.0,7.0,cardiff
1999.0,8.0,cardiff
1999.0,9.0,cardiff
1999.0,10.0,cardiff
1999.0,11.0,cardiff
1999.0,12.0,cardiff
2000.0,1.0,cardiff
2000.0,2.0,cardiff
2000.0,3.0,cardiff
2000.0,4.0,cardiff
2000.0,5.0,cardiff
2000.0,6.0,cardiff
2000.0,7.0,cardiff
2000.0,8.0,cardiff
2000.0,9.0,cardiff
2000.0,10.0,cardiff
2000.0,11.0,cardiff
2000.0,12.0,cardiff
2001.0,1.0,cardiff
2001.0,2.0,cardiff
2001.0,3.0,cardiff
2001.0,4.0,cardiff
2001.0,5.0,cardiff
2001.0,6.0,cardiff
2001.0,7.0,cardiff
2001.0,8.0,cardiff
2001.0,9.0,cardiff
2001.0,10.0,cardiff
2001.0,11.0,cardiff
2001.0,12.0,cardiff
2002.0,1.0,cardiff
2002.0,2.0,cardiff
2002.0,3.0,cardiff
2002.0,4.0,cardiff
2002.0,5.0,cardiff
2002.0,6.0,cardiff
2002.0,7.0,cardiff
2002.0,8.0,cardiff
2002.0,9.0,cardiff
2002.0,10.0,cardiff
2002.0,11.0,cardiff
2002.0,12.0,cardiff
2003.0,1.0,cardiff
2003.0,2.0,cardiff
2003.0,3.0,cardiff
2003.0,4.0,cardiff
2003.0,5.0,cardiff
2003.0,6.0,cardiff
2003.0,7.0,cardiff
2003.0,8.0,cardiff
2003.0,9.0,cardiff
2003.0,10.0,cardiff
2003.0,11.0,cardiff
2003.0,12.0,cardiff
2004.0,1.0,cardiff
2004.0,2.0,cardiff
2004.0,3.0,cardiff
2004.0,4.0,cardiff
2004.0,5.0,cardiff
2004.0,6.0,cardiff
2004.0,7.0,cardiff
2004.0,8.0,cardiff
2004.0,9.0,cardiff
2004.0,10.0,cardiff
2004.0,11.0,cardiff
2004.0,12.0,cardiff
2005.0,1.0,cardiff
2005.0,2.0,cardiff
2005.0,3.0,cardiff
2005.0,4.0,cardiff
2005.0,5.0,cardiff
2005.0,6.0,cardiff
2005.0,7.0,cardiff
2005.0,8.0,cardiff
2005.0,9.0,cardiff
2005.0,10.0,cardiff
2005.0,11.0,cardiff
2005.0,12.0,cardiff
2006.0,1.0,cardiff
2006.0,2.0,cardiff
2006.0,3.0,cardiff
2006.0,4.0,cardiff
2006.0,5.0,cardiff
2006.0,6.0,cardiff
2006.0,7.0,cardiff
2006.0,8.0,cardiff
2006.0,9.0,cardiff
2006.0,10.0,cardiff
2006.0,11.0,cardiff
2006.0,12.0,cardiff
2007.0,1.0,cardiff
2007.0,2.0,cardiff
2007.0,3.0,cardiff
2007.0,4.0,cardiff
2007.0,5.0,cardiff
2007.0,6.0,cardiff
2007.0,7.0,cardiff
2007.0,8.0,cardiff
2007.0,9.0,cardiff
2007.0,10.0,cardiff
2007.0,11.0,cardiff
2007.0,12.0,cardiff
2008.0,1.0,cardiff
2008.0,2.0,cardiff
2008.0,3.0,cardiff
2008.0,4.0,cardiff
2008.0,5.0,cardiff
2008.0,6.0,cardiff
2008.0,7.0,cardiff
2008.0,8.0,cardiff
2008.0,9.0,cardiff
2008.0,10.0,cardiff
2008.0,11.0,cardiff
2008.0,12.0,cardiff
2009.0,1.0,cardiff
2009.0,2.0,cardiff
2009.0,3.0,cardiff
2009.0,4.0,cardiff
2009.0,5.0,cardiff
2009.0,6.0,cardiff
2009.0,7.0,cardiff
2009.0,8.0,cardiff
2009.0,9.0,cardiff
2009.0,10.0,cardiff
2009.0,11.0,cardiff
2009.0,12.0,cardiff
2010.0,1.0,cardiff
2010.0,2.0,cardiff
2010.0,3.0,cardiff
2010.0,4.0,cardiff
2010.0,5.0,cardiff
2010.0,6.0,cardiff
2010.0,7.0,cardiff
2010.0,8.0,cardiff
2010.0,9.0,cardiff
2010.0,10.0,cardiff
2010.0,11.0,cardiff
2010.0,12.0,cardiff
2011.0,1.0,cardiff
2011.0,2.0,cardiff
2011.0,3.0,cardiff
2011.0,4.0,cardiff
2011.0,5.0,cardiff
2011.0,6.0,cardiff
2011.0,7.0,cardiff
2011.0,8.0,cardiff
2011.0,9.0,cardiff
2011.0,10.0,cardiff
2011.0,11.0,cardiff
2011.0,12.0,cardiff
2012.0,1.0,cardiff
2012.0,2.0,cardiff
2012.0,3.0,cardiff
2012.0,4.0,cardiff
2012.0,5.0,cardiff
2012.0,6.0,cardiff
2012.0,7.0,cardiff
2012.0,8.0,cardiff
2012.0,9.0,cardiff
2012.0,10.0,cardiff
2012.0,11.0,cardiff
2012.0,12.0,cardiff
2013.0,1.0,cardiff
2013.0,2.0,cardiff
2013.0,3.0,cardiff
2013.0,4.0,cardiff
2013.0,5.0,cardiff
2013.0,6.0,cardiff
2013.0,7.0,cardiff
2013.0,8.0,cardiff
2013.0,9.0,cardiff
2013.0,10.0,cardiff
2013.0,11.0,cardiff
2013.0,12.0,cardiff
2014.0,1.0,cardiff
2014.0,2.0,cardiff
2014.0,3.0,cardiff
2014.0,4.0,cardiff
2014.0,5.0,cardiff
2014.0,6.0,cardiff
2014.0,7.0,cardiff
2014.0,8.0,cardiff
2014.0,9.0,cardiff
2014.0,10.0,cardiff
2014.0,11.0,cardiff
2014.0,12.0,cardiff
2015.0,1.0,cardiff
2015.0,2.0,cardiff
2015.0,3.0,cardiff
2015.0,4.0,cardiff
2015.0,5.0,cardiff
2015.0,6.0,cardiff
2015.0,7.0,cardiff
2015.0,8.0,cardiff
